"","X","City","State","State_Abbr","Plant","Site_Name","Zipcode","Population_Served","County_FIPS","Collection_Date","Sample_ID","Dilution","BCoV.Recovery","BCoV.Recovery.LCI","BCoV.Recovery.UCI","MPXV_G2R_gc_g_dry_weight","MPXV_G2R_gc_g_dry_weight_UCI","MPXV_G2R_gc_g_dry_weight_LCI","MPXV_G2R_norm_PMMoV","PMMoV_gc_g_dry_weight","PMMoV_gc_g_dry_weight_UCI","PMMoV_gc_g_dry_weight_LCI","XBB_bkpt_gc_g_dry_weight","XBB_bkpt_gc_g_dry_weight_UCI","XBB_bkpt_gc_g_dry_weight_LCI","XBB_bkpt_norm_PMMoV","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_UCI","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_LCI","SC2_BA_4_ORF1a_Del141143_norm_PMMoV","MPXV_G2R_gc_g_dry_weight.1","MPXV_G2R_gc_g_dry_weight_UCI.1","MPXV_G2R_gc_g_dry_weight_LCI.1","MPXV_G2R_norm_PMMoV.1","Influenza_A_gc_g_dry_weight","Influenza_A_gc_g_dry_weight_UCI","Influenza_A_gc_g_dry_weight_LCI","Influenza_A_norm_PMMoV","SC2_N_gc_g_dry_weight","SC2_N_gc_g_dry_weight_UCI","SC2_N_gc_g_dry_weight_LCI","SC2_N_norm_PMMoV","SC2_BA_2_LPPA24S_gc_g_dry_weight","SC2_BA_2_LPPA24S_gc_g_dry_weight_UCI","SC2_BA_2_LPPA24S_gc_g_dry_weight_LCI","SC2_BA_2_LPPA24S_norm_PMMoV","SC2_Omicron_Del143145_gc_g_dry_weight","SC2_Omicron_Del143145_gc_g_dry_weight_UCI","SC2_Omicron_Del143145_gc_g_dry_weight_LCI","SC2_Omicron_Del143145_norm_PMMoV","SC2_S_gc_g_dry_weight","SC2_S_gc_g_dry_weight_UCI","SC2_S_gc_g_dry_weight_LCI","SC2_S_norm_PMMoV","SC2_Delta_156157_gc_g_dry_weight","SC2_Delta_156157_gc_g_dry_weight_UCI","SC2_Delta_156157_gc_g_dry_weight_LCI","SC2_Delta_156157_norm_PMMoV","HV_69_70_Del_gc_g_dry_weight","HV_69_70_Del_gc_g_dry_weight_UCI","HV_69_70_Del_gc_g_dry_weight_LCI","HV_69_70_Del_norm_PMMoV","Noro_G2_gc_g_dry_weight","Noro_G2_gc_g_dry_weight_UCI","Noro_G2_gc_g_dry_weight_LCI","Noro_G2_norm_PMMoV","Influenza_B_gc_g_dry_weight","Influenza_B_gc_g_dry_weight_UCI","Influenza_B_gc_g_dry_weight_LCI","Influenza_B_norm_PMMoV","HMPV_4_gc_g_dry_weight","HMPV_4_gc_g_dry_weight_UCI","HMPV_4_gc_g_dry_weight_LCI","HMPV_4_norm_PMMoV","HAV_gc_g_dry_weight","HAV_gc_g_dry_weight_UCI","HAV_gc_g_dry_weight_LCI","HAV_norm_PMMoV","HAdV_F_gc_g_dry_weight","HAdV_F_gc_g_dry_weight_UCI","HAdV_F_gc_g_dry_weight_LCI","HAdV_F_norm_PMMoV","Rotavirus_gc_g_dry_weight","Rotavirus_gc_g_dry_weight_UCI","Rotavirus_gc_g_dry_weight_LCI","Rotavirus_norm_PMMoV","EV.D68_gc_g_dry_weight","EV.D68_gc_g_dry_weight_UCI","EV.D68_gc_g_dry_weight_LCI","EV.D68_norm_PMMoV","C_auris_gc_g_dry_weight","C_auris_gc_g_dry_weight_UCI","C_auris_gc_g_dry_weight_LCI","C_auris_norm_PMMoV","RSV_gc_g_dry_weight","RSV_gc_g_dry_weight_UCI","RSV_gc_g_dry_weight_LCI","RSV_norm_PMMoV","MPXV_G2R_gc_g_dry_weight_trimmed5","MPXV_G2R_norm_PMMoV_trimmed5","PMMoV_gc_g_dry_weight_trimmed5","XBB_bkpt_gc_g_dry_weight_trimmed5","XBB_bkpt_norm_PMMoV_trimmed5","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_trimmed5","SC2_BA_4_ORF1a_Del141143_norm_PMMoV_trimmed5","MPXV_G2R_gc_g_dry_weight_trimmed5.1","MPXV_G2R_norm_PMMoV_trimmed5.1","Influenza_A_gc_g_dry_weight_trimmed5","Influenza_A_norm_PMMoV_trimmed5","SC2_N_gc_g_dry_weight_trimmed5","SC2_N_norm_PMMoV_trimmed5","SC2_BA_2_LPPA24S_gc_g_dry_weight_trimmed5","SC2_BA_2_LPPA24S_norm_PMMoV_trimmed5","SC2_Omicron_Del143145_gc_g_dry_weight_trimmed5","SC2_Omicron_Del143145_norm_PMMoV_trimmed5","SC2_S_gc_g_dry_weight_trimmed5","SC2_S_norm_PMMoV_trimmed5","SC2_Delta_156157_gc_g_dry_weight_trimmed5","SC2_Delta_156157_norm_PMMoV_trimmed5","HV_69_70_Del_gc_g_dry_weight_trimmed5","HV_69_70_Del_norm_PMMoV_trimmed5","Noro_G2_gc_g_dry_weight_trimmed5","Noro_G2_norm_PMMoV_trimmed5","Influenza_B_gc_g_dry_weight_trimmed5","Influenza_B_norm_PMMoV_trimmed5","HMPV_4_gc_g_dry_weight_trimmed5","HMPV_4_norm_PMMoV_trimmed5","HAV_gc_g_dry_weight_trimmed5","HAV_norm_PMMoV_trimmed5","HAdV_F_gc_g_dry_weight_trimmed5","HAdV_F_norm_PMMoV_trimmed5","Rotavirus_gc_g_dry_weight_trimmed5","Rotavirus_norm_PMMoV_trimmed5","EV.D68_gc_g_dry_weight_trimmed5","EV.D68_norm_PMMoV_trimmed5","C_auris_gc_g_dry_weight_trimmed5","C_auris_norm_PMMoV_trimmed5","RSV_gc_g_dry_weight_trimmed5","RSV_norm_PMMoV_trimmed5","MPXV_G2R_num_wells","PMMoV_num_wells","XBB_bkpt_num_wells","SC2_BA_4_ORF1a_Del141143_num_wells","MPXV_G2R_num_wells.1","Influenza_A_num_wells","SC2_N_num_wells","SC2_BA_2_LPPA24S_num_wells","SC2_Omicron_Del143145_num_wells","SC2_S_num_wells","SC2_Delta_156157_num_wells","HV_69_70_Del_num_wells","Noro_G2_num_wells","Influenza_B_num_wells","HMPV_4_num_wells","HAV_num_wells","HAdV_F_num_wells","Rotavirus_num_wells","EV.D68_num_wells","C_auris_num_wells","RSV_num_wells"
"23124",23124,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/8/2022","33-220508",1,1.8,1.563,2.06,NA,NA,NA,NA,956632693.1,1081918657,852294612.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4370.469081,7482.316927,1281.385809,4.56859682147067e-06,149266.5931,167762.6598,133076.543,0.000156033,155954.4656,172251.0937,140878.4922,0.000163024,0,0,0,0,179423.9962,195472.9749,163376.627,0.000187558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1219245557,NA,NA,NA,NA,NA,NA,6084.675597,5.36621151180057e-06,230657.2937,0.000203061,259862.7879,0.000231815,0,0,258302.2718,0.000232214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23125",23125,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/10/2022","33-220510",1,1.23,1.068,1.408,NA,NA,NA,NA,1277943335,1338757762,1214617387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5643.982765,8296.768484,3243.581454,4.41645776653573e-06,398857.1167,422173.2506,371135.6139,0.000312109,407212.5949,426806.6015,387422.4932,0.000318647,0,0,0,0,391207.964,410530.3251,368186.9898,0.000306123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1657341479,NA,NA,NA,NA,NA,NA,6084.675597,4.19662220877026e-06,227988.8459,0.000174851,250066.0344,0.000185536,0,0,222173.0468,0.000184434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"23126",23126,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/12/2022","33-220512",1,1.496,1.247,1.776,NA,NA,NA,NA,1076949405,1093566894,1060362723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7660.965691,10094.09768,5507.370971,7.11357994739531e-06,358951.7866,380390.6759,334696.0158,0.000333304,333858.7443,348472.5589,319247.3275,0.000310004,0,0,0,0,331057.049,350320.1076,307295.5177,0.000307403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1103841811,NA,NA,NA,NA,NA,NA,5891.805846,5.17717004952455e-06,273527.606,0.000267149,297692.6559,0.000263892,0,0,272445.9539,0.000267028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23127",23127,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/15/2022","33-220515",1,1.239,1.026,1.491,NA,NA,NA,NA,3115447371,3155153478,3075842738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11230.60219,16509.26802,6319.912373,3.60481203830438e-06,175748.1579,236659.9095,139898.5277,5.64118526139072e-05,260384.8932,292708.3459,226080.8121,8.35786525226568e-05,0,0,0,0,150629.0671,216109.8842,112922.1897,4.83490969824545e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,995320434.1,NA,NA,NA,NA,NA,NA,5812.070253,4.85590845513579e-06,273527.606,0.000344345,297692.6559,0.000323701,0,0,262847.6442,0.000366592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,4,6,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"23128",23128,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/17/2022","33-220517",1,1.412,1.208,1.638,NA,NA,NA,NA,631068562.8,677090983,588343058.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4131.262302,6598.723729,2110.023697,6.54645556056724e-06,285882.8735,318151.118,254742.5842,0.000453014,298834.3302,321339.5691,277271.4996,0.000473537,0,0,0,0,306856.8166,335104.1667,277175.293,0.00048625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,711919271.6,NA,NA,NA,NA,NA,NA,4836.923326,5.50228811889126e-06,193765.3705,0.000333562,233558.0209,0.000327719,0,0,196227.0827,0.00036679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23129",23129,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/19/2022","33-220519",1,0.671,0.502,0.875,NA,NA,NA,NA,184612613.2,205346195.3,163516453.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,71559.70165,83284.79434,60991.13964,0.000387621,63220.81126,79615.09341,45942.83634,0.000342451,0,0,0,0,106479.3193,120646.7795,93469.05209,0.000576772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,551780661,NA,NA,NA,NA,NA,NA,2283.268096,3.32013626536884e-06,192871.7271,0.000373465,227411.6697,0.000381065,0,0,195198.0564,0.000434064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"23130",23130,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/22/2022","33-220522",1,1.111,0.762,1.475,NA,NA,NA,NA,427739847.1,439248587,416243314.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2718.541985,4654.185526,1412.72711,6.35559675780215e-06,119665.0801,129964.6969,108474.4574,0.000279761,141454.8392,162953.1685,121534.7092,0.000330703,0,0,0,0,131195.3643,141980.0944,120180.8425,0.000306718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,551780661,NA,NA,NA,NA,NA,NA,2283.268096,4.30068410612313e-06,229583.299,0.00043846,240228.1487,0.000428676,0,0,247273.9729,0.000524082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23131",23131,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/24/2022","33-220524",1,1.524,1.271,1.809,NA,NA,NA,NA,596533573.1,669507904.5,518395585.1,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,283201.9434,315748.0156,249650.7433,0.000474746,280395.2766,301124.3929,259669.5768,0.000470041,NA,NA,NA,NA,303769.7378,340113.9642,267423.8417,0.000509225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,506241442.1,NA,NA,0,0,NA,NA,906.1806618,2.11853225260072e-06,195570.8798,0.000411395,230094.5722,0.000451795,NA,NA,236946.8992,0.00054798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,5,NA,4,5,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"23132",23132,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/26/2022","33-220526",1,0.981,0.822,1.145,NA,NA,NA,NA,812444444.4,906666666.7,724444444.4,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,9422.222222,12444.44444,6977.777778,1.15973741794311e-05,668998.2944,692015.118,645986.557,0.000823439,556444.4444,584888.8889,487111.1111,0.000684902,NA,NA,NA,NA,693623.013,717061.0216,670190.2602,0.000853748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,580114969.6,NA,NA,0,0,NA,NA,4046.921403,5.98432364574441e-06,254704.0797,0.000434679,271153.7752,0.000473487,NA,NA,297497.0393,0.000516314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,6,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23133",23133,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/29/2022","33-220529",1,1.136,0.94,1.309,NA,NA,NA,NA,494450906.3,507037852.6,481877280.2,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,183845.616,197114.2727,170578.4348,0.000371818,268433.6008,294114.4547,246892.0774,0.000542892,NA,NA,NA,NA,275875.5954,299698.1639,250159.0657,0.000557943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,602557260.1,NA,NA,1211.177373,1.86518506154952e-06,NA,NA,6838.518519,9.69041912575473e-06,306251.8373,0.000511583,299328.1443,0.000544817,NA,NA,323819.989,0.000566271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,4,6,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"23134",23134,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/31/2022","33-220531",1,0.957,0.75,1.145,NA,NA,NA,NA,649360429.5,783261303.1,503523979.5,NA,NA,NA,NA,3633.532118,6220.667497,1888.213216,5.59555518464856e-06,NA,NA,NA,NA,11346.8483,15335.4939,8013.620444,1.74738831978331e-05,297064.6797,316044.8007,278087.2642,0.000457473,264632.4482,282160.3328,247296.9218,0.000407528,NA,NA,NA,NA,312845.7847,337753.9182,290784.5517,0.000481775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,568529704.5,NA,NA,1211.177373,1.86518506154952e-06,NA,NA,8564.166919,1.44568978268212e-05,365773.3592,0.000627814,351061.2773,0.000616438,NA,NA,348496.3757,0.000681112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,6,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23135",23135,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","6/2/2022","33-220602",1,3.602,3.073,4.156,NA,NA,NA,NA,561777777.8,573155555.6,550400000,NA,NA,NA,NA,4750.222222,6641.777778,2389.333333,8.45569620253164e-06,NA,NA,NA,NA,11093.33333,14506.66667,7608.888889,1.9746835443038e-05,338488.8889,359111.1111,305066.6667,0.000602532,349155.5556,379733.3333,313600,0.000621519,NA,NA,NA,NA,354844.4444,376177.7778,328533.3333,0.000631646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,568529704.5,NA,NA,1211.177373,1.86518506154952e-06,NA,NA,6513.136783,1.20173283653731e-05,331597.9099,0.00051006,317518.3139,0.000534272,NA,NA,339018.5585,0.000557121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,4,6,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"23136",23136,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","6/5/2022","33-220605",1,1.262,1.092,1.448,NA,NA,NA,NA,362038416.4,397075502.6,320181627.3,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,5176.945203,7884.570531,3174.477897,1.42994361031993e-05,461766.509,492256.9949,432276.7712,0.001275463,435594.6755,456851.2586,414341.5438,0.001203173,NA,NA,NA,NA,377798.8979,402154.6759,352311.9713,0.001043533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,569596588.9,NA,NA,1211.177373,1.86518506154952e-06,NA,NA,6852.247751,1.34622349286965e-05,344818.1303,0.000583112,324405.057,0.000546947,NA,NA,339018.5585,0.000575324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,6,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23137",23137,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","6/7/2022","33-220607",1,2.871,2.407,3.391,NA,NA,NA,NA,764054022.9,806431155.8,720966847.8,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,3269.131813,5596.803708,1698.848584,4.27866579508703e-06,359240.161,381738.5832,336745.58,0.000470176,334965.7853,364577.4788,305057.0753,0.000438406,NA,NA,NA,NA,349365.4463,374496.2746,323947.0058,0.000457252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,607827786.7,NA,NA,0,0,NA,NA,4244.180578,9.06382912778115e-06,344818.1303,0.000583112,324405.057,0.000546947,NA,NA,336348.7331,0.000567149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,5,NA,6,5,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23138",23138,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","6/9/2022","33-220609",1,1.45,1.184,1.753,NA,NA,NA,NA,497651559.3,542099620.7,454349800.4,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,4286.464718,6301.175665,2755.458156,8.61338548505712e-06,336725.341,352160.4891,321292.9479,0.000676629,289093.83,312498.4812,270410.5554,0.000580916,NA,NA,NA,NA,304836.3085,328283.6984,278848.3832,0.00061255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,695834000.7,NA,NA,0,0,NA,NA,2518.532177,4.29735042671472e-06,385910.6703,0.000664648,353218.0969,0.000537473,NA,NA,344000.2176,0.000579526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,6,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"23139",23139,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","6/12/2022","33-220612",1,0.926,0.8,1.056,NA,NA,NA,NA,996877034.5,1017498586,976283869.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,261827.378,296868.0063,224755.272,0.000262648,272144.9232,299717.6761,248280.5554,0.000272997,NA,NA,NA,NA,298973.9312,341355.0058,251467.0842,0.000299911,NA,NA,NA,NA,72761.90476,82793.65079,63111.11111,7.2989849540975e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,695834000.7,NA,NA,NA,NA,NA,NA,1882.869612,3.93980410843297e-06,319264.2933,0.000596092,298734.8462,0.000528053,NA,NA,317725.2287,0.000555449,NA,NA,72761.90476,0.000147423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,4,4,NA,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"23140",23140,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","6/14/2022","33-220614",1,1.303,1.17,1.446,NA,NA,NA,NA,825796419.9,948350668.1,701984096.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,699564.6653,773401.1554,622841.2023,0.000847139,489777.0064,540625.1186,434623.5455,0.000593097,NA,NA,NA,NA,552272.0682,594822.9052,507236.2708,0.000668775,NA,NA,NA,NA,121741.0881,139354.533,104318.5509,0.000147423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,773441671.3,NA,NA,NA,NA,NA,NA,793.1590079,2.51358217673729e-06,391270.2924,0.000526915,350338.5865,0.000472917,NA,NA,383362.4628,0.000503002,NA,NA,97251.49643,0.000110206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"23141",23141,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","6/17/2022","33-220617",1,0.745,0.601,0.897,NA,NA,NA,NA,315549264.8,323939335.1,307167189.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2379.477024,5031.940523,761.8557957,7.54074653021188e-06,202415.2514,220968.3271,183275.3213,0.00064147,178234.3331,190419.0135,164940.4177,0.000564838,NA,NA,NA,NA,188239.4245,205106.7263,175030.2203,0.000596545,NA,NA,NA,NA,58712.47126,65774.88178,51934.22882,0.000186064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,804920877.5,NA,NA,NA,NA,NA,NA,0,0,481279.9849,0.000583752,412478.9481,0.000476977,NA,NA,454924.1757,0.000521744,NA,NA,117004.7396,0.000135492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,5,5,NA,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
